year,round,raceName,date,circuitName,country,location,lat,lng
1997,14,Austrian Grand Prix,1997-09-21,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
1997,15,Luxembourg Grand Prix,1997-09-28,Nürburgring,Germany,Nürburg,50.3356,6.9475
1997,16,Japanese Grand Prix,1997-10-12,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
1997,17,European Grand Prix,1997-10-26,Circuito de Jerez,Spain,Jerez de la Frontera,36.7083,-6.03417
1998,1,Australian Grand Prix,1998-03-08,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
1998,2,Brazilian Grand Prix,1998-03-29,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
1998,3,Argentine Grand Prix,1998-04-12,Autódromo Juan y Oscar Gálvez,Argentina,Buenos Aires,-34.6943,-58.4593
1998,4,San Marino Grand Prix,1998-04-26,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
1998,5,Spanish Grand Prix,1998-05-10,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
1998,6,Monaco Grand Prix,1998-05-24,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
1998,7,Canadian Grand Prix,1998-06-07,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
1998,8,French Grand Prix,1998-06-28,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
1998,9,British Grand Prix,1998-07-12,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
1998,10,Austrian Grand Prix,1998-07-26,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
1998,11,German Grand Prix,1998-08-02,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
1998,12,Hungarian Grand Prix,1998-08-16,Hungaroring,Hungary,Budapest,47.5789,19.2486
1998,13,Belgian Grand Prix,1998-08-30,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
1998,14,Italian Grand Prix,1998-09-13,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
1998,15,Luxembourg Grand Prix,1998-09-27,Nürburgring,Germany,Nürburg,50.3356,6.9475
1998,16,Japanese Grand Prix,1998-11-01,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
1999,1,Australian Grand Prix,1999-03-07,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
1999,2,Brazilian Grand Prix,1999-04-11,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
1999,3,San Marino Grand Prix,1999-05-02,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
1999,4,Monaco Grand Prix,1999-05-16,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
1999,5,Spanish Grand Prix,1999-05-30,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
1999,6,Canadian Grand Prix,1999-06-13,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
1999,7,French Grand Prix,1999-06-27,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
1999,8,British Grand Prix,1999-07-11,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
1999,9,Austrian Grand Prix,1999-07-25,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
1999,10,German Grand Prix,1999-08-01,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
1999,11,Hungarian Grand Prix,1999-08-15,Hungaroring,Hungary,Budapest,47.5789,19.2486
1999,12,Belgian Grand Prix,1999-08-29,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
1999,13,Italian Grand Prix,1999-09-12,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
1999,14,European Grand Prix,1999-09-26,Nürburgring,Germany,Nürburg,50.3356,6.9475
1999,15,Malaysian Grand Prix,1999-10-17,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
1999,16,Japanese Grand Prix,1999-10-31,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2000,1,Australian Grand Prix,2000-03-12,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2000,2,Brazilian Grand Prix,2000-03-26,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2000,3,San Marino Grand Prix,2000-04-09,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2000,4,British Grand Prix,2000-04-23,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2000,5,Spanish Grand Prix,2000-05-07,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2000,6,European Grand Prix,2000-05-21,Nürburgring,Germany,Nürburg,50.3356,6.9475
2000,7,Monaco Grand Prix,2000-06-04,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2000,8,Canadian Grand Prix,2000-06-18,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2000,9,French Grand Prix,2000-07-02,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2000,10,Austrian Grand Prix,2000-07-16,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2000,11,German Grand Prix,2000-07-30,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2000,12,Hungarian Grand Prix,2000-08-13,Hungaroring,Hungary,Budapest,47.5789,19.2486
2000,13,Belgian Grand Prix,2000-08-27,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2000,14,Italian Grand Prix,2000-09-10,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2000,15,United States Grand Prix,2000-09-24,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2000,16,Japanese Grand Prix,2000-10-08,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2000,17,Malaysian Grand Prix,2000-10-22,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2001,1,Australian Grand Prix,2001-03-04,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2001,2,Malaysian Grand Prix,2001-03-18,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2001,3,Brazilian Grand Prix,2001-04-01,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2001,4,San Marino Grand Prix,2001-04-15,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2001,5,Spanish Grand Prix,2001-04-29,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2001,6,Austrian Grand Prix,2001-05-13,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2001,7,Monaco Grand Prix,2001-05-27,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2001,8,Canadian Grand Prix,2001-06-10,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2001,9,European Grand Prix,2001-06-24,Nürburgring,Germany,Nürburg,50.3356,6.9475
2001,10,French Grand Prix,2001-07-01,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2001,11,British Grand Prix,2001-07-15,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2001,12,German Grand Prix,2001-07-29,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2001,13,Hungarian Grand Prix,2001-08-19,Hungaroring,Hungary,Budapest,47.5789,19.2486
2001,14,Belgian Grand Prix,2001-09-02,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2001,15,Italian Grand Prix,2001-09-16,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2001,16,United States Grand Prix,2001-09-30,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2001,17,Japanese Grand Prix,2001-10-14,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2002,1,Australian Grand Prix,2002-03-03,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2002,2,Malaysian Grand Prix,2002-03-17,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2002,3,Brazilian Grand Prix,2002-03-31,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2002,4,San Marino Grand Prix,2002-04-14,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2002,5,Spanish Grand Prix,2002-04-28,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2002,6,Austrian Grand Prix,2002-05-12,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2002,7,Monaco Grand Prix,2002-05-26,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2002,8,Canadian Grand Prix,2002-06-09,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2002,9,European Grand Prix,2002-06-23,Nürburgring,Germany,Nürburg,50.3356,6.9475
2002,10,British Grand Prix,2002-07-07,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2002,11,French Grand Prix,2002-07-21,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2002,12,German Grand Prix,2002-07-28,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2002,13,Hungarian Grand Prix,2002-08-18,Hungaroring,Hungary,Budapest,47.5789,19.2486
2002,14,Belgian Grand Prix,2002-09-01,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2002,15,Italian Grand Prix,2002-09-15,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2002,16,United States Grand Prix,2002-09-29,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2002,17,Japanese Grand Prix,2002-10-13,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2003,1,Australian Grand Prix,2003-03-09,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2003,2,Malaysian Grand Prix,2003-03-23,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2003,3,Brazilian Grand Prix,2003-04-06,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2003,4,San Marino Grand Prix,2003-04-20,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2003,5,Spanish Grand Prix,2003-05-04,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2003,6,Austrian Grand Prix,2003-05-18,Red Bull Ring,Austria,Spielberg,47.2197,14.7647
2003,7,Monaco Grand Prix,2003-06-01,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2003,8,Canadian Grand Prix,2003-06-15,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2003,9,European Grand Prix,2003-06-29,Nürburgring,Germany,Nürburg,50.3356,6.9475
2003,10,French Grand Prix,2003-07-06,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2003,11,British Grand Prix,2003-07-20,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2003,12,German Grand Prix,2003-08-03,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2003,13,Hungarian Grand Prix,2003-08-24,Hungaroring,Hungary,Budapest,47.5789,19.2486
2003,14,Italian Grand Prix,2003-09-14,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2003,15,United States Grand Prix,2003-09-28,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2003,16,Japanese Grand Prix,2003-10-12,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2004,1,Australian Grand Prix,2004-03-07,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2004,2,Malaysian Grand Prix,2004-03-21,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2004,3,Bahrain Grand Prix,2004-04-04,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2004,4,San Marino Grand Prix,2004-04-25,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2004,5,Spanish Grand Prix,2004-05-09,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2004,6,Monaco Grand Prix,2004-05-23,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2004,7,European Grand Prix,2004-05-30,Nürburgring,Germany,Nürburg,50.3356,6.9475
2004,8,Canadian Grand Prix,2004-06-13,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2004,9,United States Grand Prix,2004-06-20,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2004,10,French Grand Prix,2004-07-04,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2004,11,British Grand Prix,2004-07-11,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2004,12,German Grand Prix,2004-07-25,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2004,13,Hungarian Grand Prix,2004-08-15,Hungaroring,Hungary,Budapest,47.5789,19.2486
2004,14,Belgian Grand Prix,2004-08-29,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2004,15,Italian Grand Prix,2004-09-12,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2004,16,Chinese Grand Prix,2004-09-26,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2004,17,Japanese Grand Prix,2004-10-10,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2004,18,Brazilian Grand Prix,2004-10-24,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2005,1,Australian Grand Prix,2005-03-06,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2005,2,Malaysian Grand Prix,2005-03-20,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2005,3,Bahrain Grand Prix,2005-04-03,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2005,4,San Marino Grand Prix,2005-04-24,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2005,5,Spanish Grand Prix,2005-05-08,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2005,6,Monaco Grand Prix,2005-05-22,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2005,7,European Grand Prix,2005-05-29,Nürburgring,Germany,Nürburg,50.3356,6.9475
2005,8,Canadian Grand Prix,2005-06-12,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2005,9,United States Grand Prix,2005-06-19,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2005,10,French Grand Prix,2005-07-03,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2005,11,British Grand Prix,2005-07-10,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2005,12,German Grand Prix,2005-07-24,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2005,13,Hungarian Grand Prix,2005-07-31,Hungaroring,Hungary,Budapest,47.5789,19.2486
2005,14,Turkish Grand Prix,2005-08-21,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2005,15,Italian Grand Prix,2005-09-04,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2005,16,Belgian Grand Prix,2005-09-11,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2005,17,Brazilian Grand Prix,2005-09-25,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2005,18,Japanese Grand Prix,2005-10-09,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2005,19,Chinese Grand Prix,2005-10-16,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2006,1,Bahrain Grand Prix,2006-03-12,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2006,2,Malaysian Grand Prix,2006-03-19,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2006,3,Australian Grand Prix,2006-04-02,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2006,4,San Marino Grand Prix,2006-04-23,Autodromo Enzo e Dino Ferrari,Italy,Imola,44.3439,11.7167
2006,5,European Grand Prix,2006-05-07,Nürburgring,Germany,Nürburg,50.3356,6.9475
2006,6,Spanish Grand Prix,2006-05-14,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2006,7,Monaco Grand Prix,2006-05-28,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2006,8,British Grand Prix,2006-06-11,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2006,9,Canadian Grand Prix,2006-06-25,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2006,10,United States Grand Prix,2006-07-02,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2006,11,French Grand Prix,2006-07-16,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2006,12,German Grand Prix,2006-07-30,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2006,13,Hungarian Grand Prix,2006-08-06,Hungaroring,Hungary,Budapest,47.5789,19.2486
2006,14,Turkish Grand Prix,2006-08-27,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2006,15,Italian Grand Prix,2006-09-10,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2006,16,Chinese Grand Prix,2006-10-01,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2006,17,Japanese Grand Prix,2006-10-08,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2006,18,Brazilian Grand Prix,2006-10-22,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2007,1,Australian Grand Prix,2007-03-18,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2007,2,Malaysian Grand Prix,2007-04-08,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2007,3,Bahrain Grand Prix,2007-04-15,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2007,4,Spanish Grand Prix,2007-05-13,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2007,5,Monaco Grand Prix,2007-05-27,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2007,6,Canadian Grand Prix,2007-06-10,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2007,7,United States Grand Prix,2007-06-17,Indianapolis Motor Speedway,USA,Indianapolis,39.795,-86.2347
2007,8,French Grand Prix,2007-07-01,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2007,9,British Grand Prix,2007-07-08,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2007,10,European Grand Prix,2007-07-22,Nürburgring,Germany,Nürburg,50.3356,6.9475
2007,11,Hungarian Grand Prix,2007-08-05,Hungaroring,Hungary,Budapest,47.5789,19.2486
2007,12,Turkish Grand Prix,2007-08-26,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2007,13,Italian Grand Prix,2007-09-09,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2007,14,Belgian Grand Prix,2007-09-16,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2007,15,Japanese Grand Prix,2007-09-30,Fuji Speedway,Japan,Oyama,35.3717,138.927
2007,16,Chinese Grand Prix,2007-10-07,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2007,17,Brazilian Grand Prix,2007-10-21,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2008,1,Australian Grand Prix,2008-03-16,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2008,2,Malaysian Grand Prix,2008-03-23,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2008,3,Bahrain Grand Prix,2008-04-06,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2008,4,Spanish Grand Prix,2008-04-27,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2008,5,Turkish Grand Prix,2008-05-11,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2008,6,Monaco Grand Prix,2008-05-25,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2008,7,Canadian Grand Prix,2008-06-08,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2008,8,French Grand Prix,2008-06-22,Circuit de Nevers Magny-Cours,France,Magny Cours,46.8642,3.16361
2008,9,British Grand Prix,2008-07-06,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2008,10,German Grand Prix,2008-07-20,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2008,11,Hungarian Grand Prix,2008-08-03,Hungaroring,Hungary,Budapest,47.5789,19.2486
2008,12,European Grand Prix,2008-08-24,Valencia Street Circuit,Spain,Valencia,39.4589,-0.331667
2008,13,Belgian Grand Prix,2008-09-07,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2008,14,Italian Grand Prix,2008-09-14,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2008,15,Singapore Grand Prix,2008-09-28,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2008,16,Japanese Grand Prix,2008-10-12,Fuji Speedway,Japan,Oyama,35.3717,138.927
2008,17,Chinese Grand Prix,2008-10-19,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2008,18,Brazilian Grand Prix,2008-11-02,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2009,1,Australian Grand Prix,2009-03-29,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2009,2,Malaysian Grand Prix,2009-04-05,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2009,3,Chinese Grand Prix,2009-04-19,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2009,4,Bahrain Grand Prix,2009-04-26,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2009,5,Spanish Grand Prix,2009-05-10,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2009,6,Monaco Grand Prix,2009-05-24,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2009,7,Turkish Grand Prix,2009-06-07,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2009,8,British Grand Prix,2009-06-21,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2009,9,German Grand Prix,2009-07-12,Nürburgring,Germany,Nürburg,50.3356,6.9475
2009,10,Hungarian Grand Prix,2009-07-26,Hungaroring,Hungary,Budapest,47.5789,19.2486
2009,11,European Grand Prix,2009-08-23,Valencia Street Circuit,Spain,Valencia,39.4589,-0.331667
2009,12,Belgian Grand Prix,2009-08-30,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2009,13,Italian Grand Prix,2009-09-13,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2009,14,Singapore Grand Prix,2009-09-27,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2009,15,Japanese Grand Prix,2009-10-04,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2009,16,Brazilian Grand Prix,2009-10-18,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2009,17,Abu Dhabi Grand Prix,2009-11-01,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2010,1,Bahrain Grand Prix,2010-03-14,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2010,2,Australian Grand Prix,2010-03-28,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2010,3,Malaysian Grand Prix,2010-04-04,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2010,4,Chinese Grand Prix,2010-04-18,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2010,5,Spanish Grand Prix,2010-05-09,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2010,6,Monaco Grand Prix,2010-05-16,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2010,7,Turkish Grand Prix,2010-05-30,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2010,8,Canadian Grand Prix,2010-06-13,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2010,9,European Grand Prix,2010-06-27,Valencia Street Circuit,Spain,Valencia,39.4589,-0.331667
2010,10,British Grand Prix,2010-07-11,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2010,11,German Grand Prix,2010-07-25,Hockenheimring,Germany,Hockenheim,49.3278,8.56583
2010,12,Hungarian Grand Prix,2010-08-01,Hungaroring,Hungary,Budapest,47.5789,19.2486
2010,13,Belgian Grand Prix,2010-08-29,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2010,14,Italian Grand Prix,2010-09-12,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2010,15,Singapore Grand Prix,2010-09-26,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2010,16,Japanese Grand Prix,2010-10-10,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2010,17,Korean Grand Prix,2010-10-24,Korean International Circuit,Korea,Yeongam County,34.7333,126.417
2010,18,Brazilian Grand Prix,2010-11-07,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2010,19,Abu Dhabi Grand Prix,2010-11-14,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2011,1,Australian Grand Prix,2011-03-27,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2011,2,Malaysian Grand Prix,2011-04-10,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2011,3,Chinese Grand Prix,2011-04-17,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2011,4,Turkish Grand Prix,2011-05-08,Istanbul Park,Turkey,Istanbul,40.9517,29.405
2011,5,Spanish Grand Prix,2011-05-22,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2011,6,Monaco Grand Prix,2011-05-29,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
2011,7,Canadian Grand Prix,2011-06-12,Circuit Gilles Villeneuve,Canada,Montreal,45.5,-73.5228
2011,8,European Grand Prix,2011-06-26,Valencia Street Circuit,Spain,Valencia,39.4589,-0.331667
2011,9,British Grand Prix,2011-07-10,Silverstone Circuit,UK,Silverstone,52.0786,-1.01694
2011,10,German Grand Prix,2011-07-24,Nürburgring,Germany,Nürburg,50.3356,6.9475
2011,11,Hungarian Grand Prix,2011-07-31,Hungaroring,Hungary,Budapest,47.5789,19.2486
2011,12,Belgian Grand Prix,2011-08-28,Circuit de Spa-Francorchamps,Belgium,Spa,50.4372,5.97139
2011,13,Italian Grand Prix,2011-09-11,Autodromo Nazionale di Monza,Italy,Monza,45.6156,9.28111
2011,14,Singapore Grand Prix,2011-09-25,Marina Bay Street Circuit,Singapore,Marina Bay,1.2914,103.864
2011,15,Japanese Grand Prix,2011-10-09,Suzuka Circuit,Japan,Suzuka,34.8431,136.541
2011,16,Korean Grand Prix,2011-10-16,Korean International Circuit,Korea,Yeongam County,34.7333,126.417
2011,17,Indian Grand Prix,2011-10-30,Buddh International Circuit,India,Uttar Pradesh,28.3487,77.5331
2011,18,Abu Dhabi Grand Prix,2011-11-13,Yas Marina Circuit,UAE,Abu Dhabi,24.4672,54.6031
2011,19,Brazilian Grand Prix,2011-11-27,Autódromo José Carlos Pace,Brazil,São Paulo,-23.7036,-46.6997
2012,1,Australian Grand Prix,2012-03-18,Albert Park Grand Prix Circuit,Australia,Melbourne,-37.8497,144.968
2012,2,Malaysian Grand Prix,2012-03-25,Sepang International Circuit,Malaysia,Kuala Lumpur,2.76083,101.738
2012,3,Chinese Grand Prix,2012-04-15,Shanghai International Circuit,China,Shanghai,31.3389,121.22
2012,4,Bahrain Grand Prix,2012-04-22,Bahrain International Circuit,Bahrain,Sakhir,26.0325,50.5106
2012,5,Spanish Grand Prix,2012-05-13,Circuit de Barcelona-Catalunya,Spain,Montmeló,41.57,2.26111
2012,6,Monaco Grand Prix,2012-05-27,Circuit de Monaco,Monaco,Monte-Carlo,43.7347,7.42056
